0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228
getdents,mq_open,newstat,linkat,mq_open,mq_open,rt_sigaction,mq_open,rt_sigaction,mq_open,rt_sigaction,mq_open,mq_open,rt_sigaction,newstat,mq_open,mq_open,mq_open,mq_open,rt_sigaction,newstat,rt_sigaction,newstat,rt_sigaction,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,newstat,newstat,newstat,newstat,rt_sigaction,mq_open,newstat,rt_sigaction,getdents,mq_open,mq_open,rt_sigaction,newstat,newstat,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,rt_sigaction,mq_open,mq_open,mq_open,mq_open,mq_open,mq_open,newstat,mq_open,getdents,mq_open,rt_sigaction,newstat,rt_sigaction,newstat,newstat,linkat,newstat,mq_open,rt_sigaction,rt_sigaction,newstat,getdents,newstat,mq_open,mq_open,mq_open,rt_sigaction,newstat,getdents,mq_open,mq_open,rt_sigaction,mq_open,mq_open,rt_sigaction,mq_open,mq_open,newstat,newstat,getdents,mq_open,newstat,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,linkat,linkat,newstat,newstat,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,newstat,linkat,newstat,newstat,mq_open,mq_open,rt_sigaction,newstat,linkat,linkat,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,getdents,mq_open,mq_open,rt_sigaction,newstat,getdents,linkat,newstat,mq_open,mq_open,mq_open,mq_open,rt_sigaction,newstat,newstat,mq_open,mq_open,rt_sigaction,getdents,rt_sigaction,mq_open,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,linkat,linkat,newstat,newstat,newstat,linkat,rt_sigaction,mq_open,newstat,rt_sigaction,mq_open,mq_open,linkat,mq_open,mq_open,rt_sigaction,newstat,getdents,mq_open,mq_open,getdents,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,linkat,linkat,mq_open,mq_open,rt_sigaction,newstat,getdents,mq_open,getdents,mq_open,getdents,mq_open,mq_open,rt_sigaction,mq_open,newstat,newstat,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction
rt_sigaction,close,close,close,llistxattr,newfstat,removexattr,close,lgetxattr,close,newfstat,dup2,close,lgetxattr,dup2,lgetxattr,newlstat,capget,capget,close,fchmod,close,newlstat,dup2,lgetxattr,lgetxattr,capget,capget,lgetxattr,newlstat,close,newfstat,close,lgetxattr,lgetxattr,lgetxattr,dup2,capget,capget,mkdirat,Unknown,fchmod,llistxattr,close,removexattr,newlstat,newfstat,close,lgetxattr,llistxattr,newfstat,lgetxattr,newlstat,capget,newfstat,rt_sigaction,fchmod,llistxattr,fchmod,getuid,newlstat,newfstat,fchmod,newfstat,close,dup2,lgetxattr,capget,fchmod,newfstat,fchmod,llistxattr,close,close,fchmod,fchmod,llistxattr,newlstat,capget,lgetxattr,newfstat,capget,removexattr,newlstat,lgetxattr,newfstat,newstat,newfstat,newfstat,dup2,newfstat,getpriority,mincore,Unknown,mincore,fadvise64,close,close,close,close,close,close,close,close,close,close,close,close,close,fadvise64,mincore,Unknown,newlstat,fremovexattr,time,rt_sigaction,getuid,newfstat,rt_sigaction,getuid,rt_sigaction,getuid,newfstat,getpriority,removexattr,lgetxattr,getpriority,fchmod,newlstat,flistxattr,flistxattr,getuid,fadvise64,fadvise64,fadvise64,fadvise64,getuid,sched_setparam,newstat,sched_setparam,close,sched_setparam,newstat,fchmod,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
recvfrom,close,recvfrom,recvfrom,close,recvfrom,recvfrom,recvfrom,recvfrom,recvfrom,recvfrom,recvfrom,recvfrom,recvfrom,close,recvfrom,init_module,newfstat,init_module,init_module,recvfrom,recvfrom,getresgid,init_module,recvfrom,recvfrom,recvfrom,init_module,init_module,recvfrom,init_module,recvfrom,recvfrom,recvfrom,init_module,recvfrom,init_module,init_module,init_module,init_module,init_module,init_module,recvfrom,init_module,recvfrom,recvfrom,recvfrom,recvfrom,init_module,init_module,close,init_module,recvfrom,recvfrom,init_module,init_module,init_module,getresgid,init_module,init_module,init_module,init_module,init_module,init_module,init_module,init_module,init_module,init_module,init_module,init_module,newfstat,newuname,init_module,init_module,init_module,init_module,newfstat,newuname,init_module,poll,poll,poll,init_module,init_module,llistxattr,getresgid,init_module,init_module,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
newstat,close,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,close,newstat,newstat,close,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,close,newstat,newstat,close,close,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,close,newstat,newstat,close,newstat,close,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,close,newstat,newstat,close,newstat,newstat,close,newstat,newstat,close,newstat,newstat,newstat,close,newstat,close,newstat,newstat,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,newstat,close,close,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,close,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,close,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
newfstat,linkat,swapoff,swapoff,newlstat,linkat,swapoff,swapoff,newfstat,newfstat,newlstat,linkat,newlstat,linkat,swapoff,newlstat,newfstat,newlstat,linkat,linkat,newfstat,newlstat,newfstat,newlstat,newfstat,newlstat,linkat,swapoff,newlstat,newfstat,swapoff,newfstat,newfstat,newfstat,swapoff,newlstat,newfstat,swapoff,swapoff,linkat,newfstat,linkat,newlstat,newfstat,linkat,swapoff,newfstat,newfstat,newfstat,newfstat,newfstat,swapoff,swapoff,newlstat,newfstat,newfstat,newfstat,swapoff,swapoff,swapoff,swapoff,linkat,newlstat,newfstat,swapoff,newfstat,newlstat,newlstat,swapoff,newfstat,swapoff,newlstat,newfstat,newlstat,swapoff,linkat,swapoff,newfstat,swapoff,newfstat,newlstat,newlstat,linkat,newlstat,newfstat,swapoff,newfstat,swapoff,newfstat,newlstat,linkat,newfstat,newlstat,linkat,newlstat,swapoff,newfstat,linkat,newfstat,linkat,newfstat,newlstat,newfstat,newlstat,swapoff,newlstat,linkat,newfstat,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
newlstat,munmap,recvfrom,dup2,lgetxattr,dup2,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,lgetxattr,mq_timedreceive,capget,capget,capget,fchmod,writev,Unknown,time,recvfrom,recvfrom,semget,llistxattr,llistxattr,newfstat,fadvise64,newlstat,fadvise64,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,close,connect,getresgid,newlstat,close,close,newlstat,setregid,newfstat,fadvise64,newlstat,fadvise64,newuname,newlstat,fadvise64,newlstat,fadvise64,newuname,llistxattr,llistxattr,llistxattr,llistxattr,getresgid,setregid,llistxattr,newfstat,close,close,newfstat,close,close,close,newlstat,close,close,close,newuname,close,close,close,close,close,newuname,close,close,close,newuname,close,close,close,close,newstat,close,close,close,fadvise64,close,close,newuname,close,close,close,newfstat,close,close,close,newuname,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,llistxattr,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,newlstat,close,llistxattr,close,close,close,close,close,close,newstat,close,close,close,close,newstat,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,fadvise64,close,close,close,close,close,close,close,newstat,close,close,newstat,close,close,close,close,close,close,close,close,close,close,newfstat,close,close,close,close,close,close,close,close,close,newuname,close,close,close,close,close,close,close,close,close,llistxattr
sched_setparam,getuid,getdents,getuid,sched_get_priority_max,sched_setparam,getdents,getdents,getdents,sched_setparam,getuid,sched_get_priority_max,getdents,sched_get_priority_max,getdents,getdents,sched_setparam,getdents,getuid,sched_setparam,getdents,sched_setparam,newlstat,getdents,sched_setparam,sched_setparam,getdents,sched_setparam,sched_setparam,getdents,getdents,sched_setparam,getuid,getuid,getdents,getdents,getdents,newlstat,sched_setparam,sched_get_priority_max,getuid,newlstat,getdents,sched_get_priority_max,sched_setparam,sched_get_priority_max,getdents,getdents,sched_setparam,getdents,sched_setparam,sched_setparam,getdents,getuid,rt_sigaction,getdents,getdents,sched_setparam,getdents,getuid,getdents,getdents,sched_setparam,getdents,getuid,getdents,getdents,sched_setparam,getdents,sched_get_priority_max,getdents,getdents,sched_setparam,getdents,getuid,getdents,getdents,sched_setparam,getdents,getuid,llistxattr,getdents,getdents,sched_setparam,getdents,getdents,rt_sigaction,getuid,getdents,sched_setparam,sched_setparam,newlstat,newlstat,getuid,sched_setparam,sched_setparam,getuid,sched_setparam,sched_setparam,getdents,getdents,sched_setparam,getdents,llistxattr,getdents,sched_setparam,getdents,getuid,getdents,getuid,sched_setparam,getuid,sched_setparam,getuid,getdents,sched_setparam,sched_setparam,sched_setparam,sched_get_priority_max,sched_setparam,getdents,sched_get_priority_max,getdents,getdents,newlstat,sched_setparam,sched_get_priority_max,getuid,newlstat,getdents,newlstat,sched_setparam,sched_setparam,sched_setparam,getdents,getuid,rt_sigaction,getdents,getdents,sched_setparam,getdents,getuid,getdents,getdents,sched_setparam,getdents,getuid,getdents,getdents,sched_setparam,getdents,sched_get_priority_max,getdents,getdents,sched_setparam,getdents,sched_setparam,getdents,rt_sigaction,getdents,sched_setparam,getdents,getuid,getdents,getdents,sched_setparam,getdents,getuid,getdents,getdents,sched_setparam,getdents,sched_get_priority_max,getdents,getdents,sched_setparam,getdents,getuid,getdents,getdents,sched_setparam,getdents,getuid,llistxattr,getdents,getdents,sched_setparam,getdents,sched_get_priority_max,getdents,getdents,sched_setparam,getdents,getuid,rt_sigaction,getdents,newlstat,getdents,getdents,getdents,sched_setparam,sched_setparam,sched_setparam,getdents,sched_setparam,getdents,newlstat,getuid,getdents,sched_get_priority_max,sched_get_priority_max,newlstat,sched_setparam,getdents,newlstat,sched_setparam,getdents,getuid,rt_sigaction,getdents,getdents,sched_setparam,getdents,getuid,getdents,getdents,sched_setparam,getdents,getuid
lgetxattr,capget,capget,getuid,swapoff,getuid,flistxattr,close,swapoff,swapoff,linkat,swapoff,swapoff,swapoff,linkat,linkat,linkat,getdents,getdents,getdents,getdents,getdents,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,swapoff,linkat,swapoff,swapoff,linkat,swapoff,close,close,getdents,swapoff,linkat,linkat,swapoff,linkat,swapoff,close,close,getdents,getdents,getdents,getdents,getdents,getdents,linkat,linkat,swapoff,linkat,getdents,getdents,getdents,getdents,getdents,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,swapoff,linkat,swapoff,linkat,linkat,swapoff,swapoff,swapoff,linkat,getdents,getdents,getdents,getdents,getdents,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,swapoff,linkat,linkat,linkat,swapoff,getdents,swapoff,swapoff,linkat,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,swapoff,linkat,swapoff,linkat,linkat,swapoff,linkat,swapoff,swapoff,linkat,getdents,getdents,getdents,getdents,getdents,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,swapoff,linkat,swapoff,linkat,linkat,swapoff,swapoff,linkat,getdents,getdents,getdents,getdents,getdents,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,swapoff,linkat,linkat,linkat,swapoff,swapoff,linkat,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,getdents,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat,linkat
newlstat,newstat,getresgid,newlstat,Unknown,connect,getresgid,newlstat,close,close,close,close,close,close,close,close,close,close,newstat,newstat,newstat,newstat,getpriority,getresgid,connect,getresgid,newlstat,close,Unknown,connect,getresgid,removexattr,newlstat,newstat,newlstat,poll,connect,getresgid,close,newlstat,newlstat,newfstat,setsockopt,getpriority,removexattr,fadvise64,Unknown,munmap,recvfrom,fadvise64,fadvise64,fadvise64,dup2,dup2,lgetxattr,dup2,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,lgetxattr,mq_timedreceive,capget,capget,capget,capget,capget,capget,capget,fchmod,mkdirat,process_vm_writev,mq_open,mq_open,Unknown,Unknown,init_module,getxattr,setfsuid,Unknown,recvfrom,recvfrom,fremovexattr,time,tkill,futex,newfstat,close,newlstat,rt_sigaction,creat,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,setsockopt,getpriority,setsockopt,getpriority,setsockopt,getpriority,newfstat,setsockopt,getpriority,fadvise64,removexattr,Unknown,close,recvfrom,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,close,close,close,recvfrom,llistxattr,newlstat,newlstat,close,newlstat,newlstat,close,close,close,close,newstat,newstat,newstat,getpriority,getresgid,poll,newlstat,newlstat,close,newlstat,Unknown,Unknown,getresgid,close,newlstat,close,close,close,newstat,newlstat,getpriority,close,setsockopt,close,poll,getresgid,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat,newstat
lgetxattr,newfstat,fchmod,setpriority,newlstat,newfstat,newlstat,newlstat,newfstat,newlstat,newfstat,newfstat,newfstat,newfstat,lgetxattr,removexattr,newfstat,newfstat,newlstat,newlstat,sync,close,newfstat,lgetxattr,newfstat,newfstat,newfstat,newfstat,fchmod,newlstat,fchmod,close,close,newfstat,newfstat,close,newfstat,newlstat,newfstat,getdents,lgetxattr,newfstat,newfstat,removexattr,fchmod,removexattr,newlstat,newfstat,newfstat,newfstat,lgetxattr,newfstat,newfstat,close,newfstat,newfstat,fchmod,newfstat,close,removexattr,close,newfstat,newfstat,close,newfstat,newfstat,newlstat,newfstat,newfstat,fchmod,close,newfstat,fchmod,newlstat,close,removexattr,newfstat,fchmod,newfstat,newfstat,newlstat,newfstat,getdents,newlstat,newfstat,close,fchmod,close,newfstat,close,fchmod,close,close,newfstat,fchmod,close,newfstat,close,newlstat,close,sync,fchmod,newfstat,newfstat,fchmod,newfstat,fchmod,getdents,close,newfstat,lgetxattr,close,newfstat,newfstat,close,newfstat,newfstat,fchmod,newfstat,close,newfstat,fchmod,newfstat,removexattr,close,newfstat,newfstat,newfstat,lgetxattr,sync,newfstat,newfstat,fchmod,newlstat,newfstat,fchmod,lgetxattr,newfstat,fchmod,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
munmap,recvfrom,dup2,lgetxattr,dup2,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,lgetxattr,mq_timedreceive,capget,capget,capget,capget,capget,capget,fchmod,mkdirat,process_vm_writev,mq_open,mq_open,Unknown,Unknown,init_module,getxattr,setfsuid,recvfrom,recvfrom,llistxattr,init_module,init_module,init_module,init_module,time,llistxattr,newfstat,lgetxattr,newlstat,llistxattr,time,getuid,getuid,newlstat,getuid,getuid,newlstat,newfstat,removexattr,lgetxattr,close,close,newlstat,fchmod,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,capget,capget,fchmod,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,capget,capget,fchmod,newfstat,fadvise64,getpriority,removexattr,lgetxattr,getpriority,fchmod,newlstat,getpid,newfstat,removexattr,flistxattr,listxattr,removexattr,getdents,newfstat,removexattr,removexattr,lgetxattr,close,getpriority,close,newlstat,fchmod,llistxattr,newstat,newstat,newstat,setfsuid,setfsuid,pkey_free,getresgid,newlstat,fadvise64,removexattr,lgetxattr,close,close,newlstat,poll,fchmod,setfsuid,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,getdents,newstat,newfstat,removexattr,removexattr,lgetxattr,close,getpriority,close,close,newlstat,fchmod,getdents,newstat,connect,getresgid,newlstat,close,close,close,close,close,poll,mq_open,newfstat,removexattr,lgetxattr,newlstat
